U,v
20.837669070854357,38.779587049649
20.84766907085436,38.75242185043757
20.85766907085436,38.725292826676736
20.867669070854358,38.69819987254173
20.87766907085436,38.671142882776934
20.887669070854358,38.64412175269186
20.89766907085436,38.61713637815714
20.907669070854357,38.590186655600625
20.91766907085436,38.563272482003384
20.927669070854357,38.53639375489587
20.93766907085436,38.50955037235401
20.94766907085436,38.48274223299534
20.957669070854358,38.45596923597521
20.967669070854356,38.42923128098293
20.977669070854358,38.40252826823806
20.98766907085436,38.37586009848659
20.997669070854357,38.34922667299729
21.007669070854355,38.32262789355793
21.01766907085436,38.29606366247165
21.027669070854355,38.26953388255338
21.037669070854356,38.24303845712604
21.047669070854354,38.21657729001714
21.057669070854352,38.19015028555509
21.067669070854354,38.16375734856568
21.077669070854355,38.13739838436863
21.087669070854357,38.11107329877398
21.097669070854355,38.084781998078746
21.107669070854357,38.058524389063386
21.117669070854358,38.03230037898843
21.127669070854356,38.00610987559112
21.137669070854354,37.979952787081984
21.147669070854356,37.95382902214153
21.15766907085435,37.927738489916955
21.167669070854352,37.90168110001881
21.177669070854353,37.87565676251782
21.187669070854355,37.849665387941535
21.197669070854353,37.82370688727124
21.207669070854354,37.79778117193868
21.21766907085435,37.77188815382295
21.227669070854354,37.74602774524732
21.237669070854352,37.72019985897616
21.247669070854354,37.694404408211845
21.257669070854355,37.66864130659168
21.267669070854353,37.64291046818488
21.27766907085435,37.61721180748951
21.287669070854353,37.591545239429585
21.29766907085435,37.56591067935201
21.307669070854352,37.54030804302367
21.31766907085435,37.51473724662856
21.32766907085435,37.48919820676481
21.33766907085435,37.46369084044188
21.34766907085435,37.438215065077635
21.35766907085435,37.41277079849563
21.367669070854348,37.38735795892218
21.37766907085435,37.36197646498367
21.38766907085435,37.33662623570376
21.39766907085435,37.311307190500685
21.407669070854347,37.28601924918446
21.41766907085435,37.260762331954275
21.42766907085435,37.23553635939578
21.43766907085435,37.21034125247844
21.447669070854346,37.18517693255295
21.457669070854347,37.160043321348525
21.46766907085435,37.13494034097045
21.477669070854347,37.10986791389743
21.487669070854345,37.08482596297907
21.49766907085435,37.05981441143333
21.507669070854345,37.03483318284409
21.517669070854346,37.009882201158575
21.527669070854348,36.98496139068498
21.537669070854342,36.960070676090005
21.547669070854347,36.93520998239637
21.557669070854345,36.91037923498054
21.567669070854347,36.88557835957022
21.577669070854345,36.860807282242064
21.587669070854346,36.8360659294193
21.597669070854344,36.81135422786946
21.607669070854342,36.78667210470199
21.617669070854344,36.76201948736604
21.627669070854346,36.737396303648154
21.637669070854344,36.712802481670074
21.647669070854345,36.68823794988641
21.657669070854343,36.66370263708253
21.667669070854338,36.63919647237234
21.677669070854343,36.61471938519604
21.68766907085434,36.5902713053181
21.697669070854342,36.56585216282497
21.707669070854344,36.54146188812305
21.717669070854345,36.517100411936596
21.727669070854343,36.492767665305564
21.73766907085434,36.468463579583556
21.74766907085434,36.44418808643583
21.757669070854345,36.41994111783715
21.767669070854343,36.395722606069896
21.777669070854344,36.371532483721936
21.78766907085434,36.34737068368474
21.79766907085434,36.32323713915129
21.807669070854338,36.29913178361425
21.817669070854343,36.27505455086394
21.827669070854338,36.25100537498648
21.83766907085434,36.22698419036176
21.847669070854337,36.20299093166169
21.85766907085434,36.17902553384822
21.867669070854337,36.155087932171526
21.87766907085434,36.131178062168146
21.887669070854336,36.10729585965913
21.897669070854338,36.08344126074826
21.907669070854336,36.0596142018202
21.917669070854338,36.03581461953874
21.92766907085434,36.012042450845016
21.937669070854337,35.98829763295572
21.94766907085434,35.96458010336138
21.957669070854337,35.940889799824625
21.967669070854335,35.91722666037846
21.977669070854333,35.893590623324556
21.987669070854338,35.86998162723156
21.997669070854336,35.84639961093343
22.007669070854334,35.822844513527755
22.01766907085434,35.79931627437408
22.02766907085434,35.775814833092326
22.037669070854335,35.752340129561134
22.047669070854333,35.72889210391621
22.05766907085433,35.70547069654879
22.067669070854336,35.682075848104
22.077669070854334,35.65870749947936
22.087669070854332,35.63536559182311
22.097669070854334,35.61205006653273
22.107669070854335,35.588760865253434
22.117669070854333,35.56549792987653
22.12766907085433,35.54226120253801
22.13766907085433,35.519050625617005
22.147669070854334,35.4958661417343
22.157669070854332,35.47270769375087
22.167669070854334,35.44957522476638
22.177669070854332,35.42646867811775
22.18766907085433,35.40338799737771
22.19766907085433,35.38033312635338
22.207669070854337,35.3573040090848
22.217669070854335,35.3343005898436
22.22766907085433,35.31132281313151
22.23766907085433,35.28837062367901
22.247669070854332,35.265443966443975
22.257669070854327,35.2425427866103
22.267669070854332,35.219667029586475
22.27766907085433,35.19681664100435
22.287669070854328,35.173991566717696
22.297669070854326,35.15119175280095
22.30766907085433,35.12841714554784
22.31766907085433,35.10566769147016
22.327669070854327,35.082943337296385
22.337669070854332,35.06024402997042
22.34766907085433,35.03756971665037
22.357669070854325,35.014920344707186
22.367669070854326,34.99229586172347
22.37766907085433,34.969696215492206
22.38766907085433,34.94712135401556
22.397669070854327,34.92457122550358
22.40766907085433,34.902045778373015
22.41766907085433,34.87954496124613
22.427669070854325,34.857068722949485
22.437669070854323,34.83461701251271
22.447669070854328,34.81218977916735
22.457669070854326,34.78978697234573
22.467669070854324,34.76740854167973
22.477669070854326,34.745054436999624
22.487669070854324,34.722724608333024
22.49766907085433,34.70041900590361
22.507669070854323,34.67813758013013
22.51766907085433,34.65588028162512
22.527669070854326,34.633647061194004
22.537669070854328,34.61143786983377
22.547669070854326,34.58925265873202
22.557669070854327,34.567091379265804
22.567669070854322,34.54495398300061
22.577669070854324,34.52284042168918
22.587669070854325,34.500750647270586
22.597669070854323,34.47868461186904
22.60766907085432,34.45664226779296
22.617669070854323,34.4346235675338
22.62766907085432,34.41262846376516
22.637669070854322,34.39065690934163
22.64766907085432,34.36870885729786
22.657669070854325,34.346784260847514
22.667669070854323,34.32488307338227
22.677669070854318,34.303005248470804
22.687669070854323,34.281150739857814
22.697669070854325,34.25931950146308
22.707669070854323,34.23751148738041
22.71766907085432,34.21572665187673
22.72766907085432,34.19396494939109
22.737669070854324,34.17222633453374
22.74766907085432,34.15051076208517
22.75766907085432,34.12881818699513
22.76766907085432,34.10714856438179
22.77766907085432,34.0855018495307
22.78766907085432,34.06387799789394
22.797669070854322,34.042276965089215
22.80766907085432,34.020698706898905
22.817669070854322,33.99914317926917
22.82766907085432,33.97761033830909
22.837669070854318,33.956100140289735
22.84766907085432,33.93461254164332
22.857669070854318,33.91314749896231
22.86766907085432,33.891704968998525
22.877669070854317,33.87028490866235
22.887669070854315,33.84888727502181
22.897669070854317,33.82751202530172
22.90766907085432,33.80615911688292
22.917669070854316,33.78482850730131
22.927669070854314,33.76352015424713
22.937669070854312,33.74223401556408
22.947669070854317,33.720970049248486
22.95766907085432,33.69972821344852
22.967669070854313,33.67850846646339
22.977669070854315,33.657310766742484
22.987669070854313,33.63613507288463
22.997669070854318,33.614981343637254
23.007669070854316,33.59384953789567
23.017669070854314,33.57273961470219
23.027669070854316,33.55165153324543
23.037669070854317,33.53058525285951
23.047669070854315,33.50954073302328
23.057669070854313,33.48851793335957
23.067669070854315,33.46751681363443
23.077669070854313,33.446537333756396
23.087669070854314,33.42557945377571
23.09766907085431,33.40464313388363
23.107669070854307,33.383728334411614
23.117669070854316,33.362835015830676
23.127669070854317,33.34196313875064
23.137669070854315,33.32111266391938
23.147669070854313,33.30028355222213
23.15766907085431,33.27947576468079
23.167669070854313,33.25868926245317
23.17766907085431,33.237924006832365
23.187669070854312,33.217179959245996
23.19766907085431,33.19645708125554
23.20766907085431,33.17575533455563
23.21766907085431,33.155074680973414
23.22766907085431,33.13441508246783
23.23766907085431,33.11377650112897
23.247669070854307,33.09315889917735
23.257669070854305,33.07256223896333
23.267669070854307,33.051986482966406
23.27766907085431,33.03143159379455
23.28766907085431,33.010897534183584
23.297669070854308,32.990384266996514
23.30766907085431,32.9698917552229
23.317669070854308,32.94941996197821
23.32766907085431,32.92896885050317
23.337669070854304,32.9085383841632
23.34766907085431,32.88812852644769
23.357669070854307,32.86773924096946
23.36766907085431,32.84737049146411
23.37766907085431,32.82702224178941
23.387669070854304,32.80669445592469
23.397669070854306,32.78638709797023
23.407669070854304,32.76610013214666
23.417669070854302,32.7458335227944
23.427669070854307,32.72558723437298
23.437669070854305,32.70536123146057
23.447669070854307,32.68515547875328
23.457669070854305,32.66496994106465
23.467669070854303,32.64480458332503
23.477669070854304,32.62465937058104
23.487669070854302,32.604534267995
23.4976690708543,32.5844292408443
23.50766907085431,32.56434425452092
23.517669070854303,32.54427927453085
23.52766907085431,32.524234266493465
23.5376690708543,32.504209196141105
23.547669070854305,32.48420402931833
23.557669070854303,32.46421873198161
23.567669070854308,32.44425327019859
23.5776690708543,32.424307610147686
23.587669070854304,32.404381718117406
23.5976690708543,32.38447556050599
23.607669070854303,32.36458910382074
23.617669070854305,32.34472231467757
23.627669070854303,32.324875159800456
23.6376690708543,32.305047606020935
23.6476690708543,32.285239620277565
23.657669070854297,32.26545116961543
23.667669070854302,32.24568222118565
23.6776690708543,32.225932742244844
23.687669070854298,32.206202700154634
23.697669070854303,32.186492062381156
23.7076690708543,32.166800796494556
23.717669070854296,32.14712887016853
23.727669070854297,32.127476251179736
23.7376690708543,32.107842907407445
23.7476690708543,32.08822880683296
23.757669070854302,32.06863391753918
23.767669070854296,32.049058207710075
23.7776690708543,32.029501645630276
23.7876690708543,32.00996419968455
23.797669070854298,31.990445838357367
23.807669070854296,31.970946530232396
23.817669070854297,31.951466243992087
23.827669070854295,31.932004948417173
23.837669070854297,31.912562612386225
23.847669070854288,31.893139204875244
23.857669070854296,31.87373469495708
23.867669070854294,31.85434905180115
23.877669070854296,31.834982244672865
23.887669070854294,31.815634242933264
23.897669070854295,31.796305016038488
23.907669070854297,31.776994533539458
23.91766907085429,31.75770276508134
23.927669070854297,31.73842968040313
23.937669070854295,31.71917524933729
23.947669070854296,31.699939441809235
23.957669070854294,31.680722227836974
23.967669070854292,31.66152357753063
23.97766907085429,31.642343461092054
23.98766907085429,31.62318184881441
23.99766907085429,31.604038711081778
24.00766907085429,31.58491401836865
24.01766907085429,31.565807741239652
24.02766907085429,31.54671985034903
24.037669070854292,31.527650316440308
24.04766907085429,31.508599110345855
24.057669070854292,31.489566202986488
24.067669070854294,31.470551565371082
24.07766907085429,31.451555168596173
24.087669070854293,31.432576983845554
24.09766907085429,31.413616982389915
24.10766907085429,31.39467513558641
24.11766907085429,31.375751414878287
24.127669070854285,31.356845791794566
24.137669070854287,31.337958237949508
24.147669070854285,31.319088725042427
24.15766907085429,31.300237224857128
24.16766907085428,31.281403709261717
24.177669070854286,31.262588150208025
24.18766907085429,31.243790519731405
24.197669070854285,31.22501078995031
24.207669070854287,31.20624893306588
24.21766907085429,31.18750492136163
24.227669070854283,31.16877872720309
24.237669070854288,31.150070323037408
24.24766907085429,31.131379681393017
24.257669070854284,31.112706774879303
24.267669070854286,31.094051576186164
24.277669070854287,31.075414058083773
24.28766907085429,31.056794193422153
24.297669070854287,31.038191955130856
24.307669070854285,31.01960731621859
24.317669070854286,31.00104024977292
24.327669070854284,30.982490728959903
24.337669070854286,30.96395872702373
24.34766907085428,30.945444217286422
24.357669070854282,30.926947173147457
24.367669070854284,30.908467568083474
24.37766907085429,30.890005375647938
24.387669070854287,30.87156056947078
24.397669070854285,30.853133123258083
24.407669070854283,30.834723010791755
24.41766907085428,30.816330205929212
24.427669070854286,30.797954682603052
24.437669070854284,30.779596414820737
24.44766907085429,30.76125537666426
24.45766907085428,30.742931542289856
24.467669070854285,30.724624885927625
24.47766907085428,30.706335381881317
24.487669070854288,30.6880630045279
24.49766907085428,30.669807728317405
24.507669070854277,30.651569527772423
24.51766907085428,30.63334837748797
24.527669070854287,30.61514425213108
24.53766907085428,30.59695712644058
24.547669070854283,30.578786975226684
24.55766907085428,30.560633773370803
24.56766907085428,30.542497495825152
24.57766907085428,30.524378117612542
24.58766907085428,30.50627561382601
24.597669070854288,30.488189959628556
24.60766907085428,30.470121130252906
24.61766907085428,30.452069101001076
24.627669070854278,30.434033847244248
24.63766907085428,30.416015344422377
24.647669070854278,30.39801356804396
24.657669070854276,30.3800284936857
24.667669070854274,30.3620600969923
24.67766907085428,30.34410835367608
24.687669070854277,30.326173239516816
24.69766907085428,30.308254730361355
24.70766907085428,30.290352802123405
24.717669070854278,30.27246743078325
24.727669070854276,30.254598592387445
24.737669070854274,30.23674626304858
24.747669070854275,30.218910418944994
24.757669070854277,30.201091036320506
24.767669070854275,30.18328809148417
24.777669070854277,30.165501560809957
24.787669070854275,30.14773142073655
24.79766907085428,30.129977647767053
24.807669070854278,30.11224021846872
24.817669070854286,30.0945191094727
24.827669070854274,30.076814297473838
24.837669070854282,30.059125759230263
24.847669070854273,30.04145347156335
24.85766907085427,30.023797411357254
24.867669070854276,30.00615755555879
24.877669070854278,29.988533881177155
24.887669070854276,29.97092636528365
24.89766907085427,29.953334985011455
24.907669070854272,29.93575971755535
24.917669070854274,29.918200540171508
24.927669070854275,29.900657430177233
24.937669070854273,29.883130364950716
24.947669070854275,29.86561932193078
24.957669070854276,29.848124278616663
24.96766907085427,29.830645212567767
24.977669070854272,29.81318210140339
24.987669070854277,29.795734922802545
24.997669070854272,29.778303654503706
25.007669070854273,29.760888274304513
25.017669070854275,29.743488760061624
25.02766907085427,29.726105089690446
25.037669070854275,29.70873724116487
25.047669070854273,29.69138519251712
25.05766907085427,29.674048921837436
25.06766907085428,29.656728407273896
25.07766907085427,29.639423627032226
25.087669070854275,29.622134559375443
25.097669070854266,29.6048611826238
25.107669070854268,29.58760347515443
25.117669070854266,29.5703614154012
25.127669070854274,29.553134981854424
25.137669070854265,29.535924153060762
25.147669070854267,29.51872890762284
25.15766907085427,29.501549224199152
25.167669070854263,29.48438508150382
25.177669070854268,29.467236458306328
25.187669070854263,29.45010333343139
25.197669070854268,29.432985685758645
25.207669070854266,29.41588349422255
25.217669070854264,29.398796737812063
25.22766907085427,29.381725395570502
25.237669070854267,29.364669446595318
25.24766907085427,29.347628870037873
25.25766907085427,29.330603645103277
25.267669070854268,29.31359375105011
25.277669070854266,29.296599167190305
25.287669070854264,29.279619872888862
25.29766907085427,29.262655847563682
25.307669070854267,29.24570707068541
25.317669070854272,29.228773521777132
25.327669070854267,29.21185518041429
25.33766907085427,29.194952026224378
25.34766907085427,29.178064038886838
25.357669070854264,29.161191198132794
25.367669070854262,29.1443334837449
25.377669070854267,29.127490875557086
25.38766907085426,29.110663353454495
25.397669070854263,29.09385089737309
25.407669070854265,29.07705348729968
25.417669070854267,29.060271103271553
25.427669070854265,29.043503725376404
25.437669070854263,29.026751333752067
25.44766907085426,29.010013908586373
25.457669070854266,28.993291430116955
25.467669070854264,28.976583878631068
25.47766907085426,28.959891234465367
25.487669070854263,28.943213478005774
25.49766907085426,28.92655058968726
25.507669070854263,28.909902549993674
25.517669070854264,28.89326933945756
25.527669070854262,28.876650938660006
25.537669070854264,28.860047328230394
25.547669070854266,28.843458488846277
25.557669070854264,28.826884401233215
25.56766907085426,28.81032504616454
25.577669070854263,28.79378040446122
25.587669070854258,28.777250456991684
25.59766907085426,28.760735184671624
25.607669070854264,28.74423456846385
25.617669070854266,28.727748589378095
25.62766907085426,28.71127722847087
25.637669070854262,28.694820466845247
25.64766907085426,28.67837828565073
25.65766907085426,28.66195066608308
25.66766907085426,28.645537589384123
25.677669070854257,28.629139036841615
25.687669070854263,28.612754989789032
25.697669070854253,28.596385429605487
25.70766907085426,28.58003033771544
25.71766907085426,28.56368969558863
25.72766907085426,28.5473634847399
25.737669070854256,28.531051686729004
25.747669070854258,28.514754283160446
25.757669070854256,28.498471255683345
25.76766907085426,28.482202585991253
25.77766907085426,28.465948255822017
25.787669070854257,28.44970824695758
25.79766907085426,28.433482541223874
25.807669070854256,28.41727112049062
25.817669070854254,28.40107396667119
25.827669070854256,28.384891061722456
25.83766907085425,28.36872238764463
25.847669070854252,28.35256792648108
25.857669070854254,28.33642766031823
25.86766907085425,28.32030157128538
25.877669070854257,28.304189641554544
25.88766907085425,28.288091853340315
25.897669070854253,28.272008188899697
25.907669070854254,28.25593863053197
25.917669070854252,28.239883160578547
25.927669070854257,28.22384176142278
25.937669070854255,28.207814415489885
25.947669070854257,28.191801105246743
25.957669070854255,28.175801813201748
25.967669070854257,28.159816521904695
25.97766907085425,28.143845213946623
25.98766907085425,28.127887871959636
25.997669070854254,28.111944478616817
26.007669070854252,28.096015016632048
26.017669070854254,28.080099468759872
26.02766907085425,28.064197817795353
26.037669070854253,28.048310046573945
26.047669070854248,28.032436137971334
26.057669070854246,28.016576074903305
26.06766907085425,28.000729840325594
26.07766907085425,27.984897417233793
26.08766907085425,27.96907878866313
26.097669070854252,27.953273937688422
26.10766907085425,27.937482847423883
26.117669070854244,27.921705501022984
26.12766907085425,27.905941881678334
26.137669070854244,27.890191972621576
26.147669070854246,27.874455757123187
26.157669070854247,27.858733218492386
26.167669070854245,27.843024340077015
26.17766907085425,27.827329105263352
26.18766907085424,27.81164749747605
26.197669070854246,27.795979500177907
26.207669070854248,27.780325096869866
26.217669070854246,27.764684271090776
26.227669070854247,27.74905700641731
26.237669070854253,27.7334432864638
26.247669070854244,27.717843094882205
26.257669070854252,27.70225641536182
26.267669070854247,27.686683231629335
26.277669070854245,27.67112352744854
26.287669070854243,27.655577286620336
26.297669070854248,27.64004449298249
26.307669070854253,27.62452513040961
26.317669070854247,27.609019182812986
26.327669070854242,27.59352663414043
26.33766907085425,27.57804746837617
26.347669070854245,27.5625816695408
26.357669070854243,27.54712922169104
26.367669070854244,27.531690108919694
26.37766907085424,27.516264315355507
26.387669070854244,27.50085182516303
26.39766907085425,27.485452622542525
26.407669070854244,27.47006669172985
26.41766907085424,27.454694016996307
26.427669070854243,27.439334582648524
26.43766907085424,27.423988373028383
26.44766907085424,27.40865537251287
26.45766907085424,27.393335565513947
26.467669070854242,27.378028936478465
26.47766907085424,27.362735469888023
26.48766907085424,27.347455150258877
26.49766907085424,27.332187962141795
26.507669070854245,27.316933890121962
26.51766907085424,27.301692918818894
26.527669070854238,27.28646503288625
26.537669070854243,27.27125021701178
26.54766907085424,27.256048455917224
26.55766907085424,27.240859734358132
26.567669070854233,27.22568403712381
26.57766907085424,27.210521349037187
26.58766907085424,27.195371654954727
26.597669070854238,27.180234939766283
26.607669070854243,27.165111188395013
26.617669070854234,27.150000385797284
26.627669070854232,27.134902516962505
26.637669070854233,27.11981756691309
26.647669070854242,27.10474552070429
26.657669070854237,27.089686363424164
26.667669070854238,27.074640080193376
26.677669070854236,27.059606656165148
26.68766907085424,27.04458607652516
26.69766907085424,27.02957832649141
26.70766907085424,27.01458339131413
26.717669070854235,26.99960125627569
26.727669070854233,26.984631906690453
26.73766907085424,26.969675327904728
26.747669070854244,26.954731505296632
26.757669070854234,26.93980042427602
26.76766907085424,26.924882070284298
26.777669070854234,26.90997642879444
26.787669070854232,26.8950834853108
26.79766907085423,26.880203225369048
26.80766907085423,26.865335634536056
26.817669070854233,26.850480698409815
26.827669070854235,26.835638402619317
26.837669070854233,26.820808732824457
26.84766907085423,26.805991674715948
26.85766907085423,26.791187214015224
26.867669070854227,26.7763953364743
26.877669070854232,26.761616027875746
26.88766907085423,26.74684927403254
26.89766907085423,26.732095060787973
26.907669070854226,26.71735337401558
26.917669070854235,26.70262419961899
26.92766907085423,26.687907523531937
26.93766907085423,26.673203331718014
26.94766907085423,26.658511610170727
26.957669070854234,26.64383234491329
26.96766907085423,26.629165521998615
26.977669070854226,26.614511127509143
26.987669070854228,26.599869147556802
26.99766907085423,26.585239568282898
27.007669070854227,26.570622375858036
27.017669070854232,26.556017556481983
27.02766907085423,26.54142509638367
27.037669070854236,26.526844981820958
27.04766907085423,26.512277199080724
27.057669070854228,26.497721734478596
27.06766907085423,26.483178574358988
27.077669070854235,26.46864770509494
27.087669070854233,26.454129113088097
27.097669070854224,26.439622784768545
27.107669070854236,26.425128706594734
27.11766907085423,26.410646865053476
27.127669070854232,26.39617724665974
27.13766907085423,26.381719837956638
27.147669070854228,26.36727462551532
27.157669070854226,26.352841595934876
27.167669070854224,26.338420735842263
27.17766907085423,26.324012031892195
27.18766907085422,26.309615470767135
27.197669070854232,26.295231039177065
27.20766907085423,26.280858723859577
27.217669070854228,26.266498511579645
27.227669070854223,26.252150389129607
27.237669070854224,26.237814343329063
27.24766907085423,26.223490361024812
27.257669070854227,26.20917842909076
27.267669070854225,26.194878534427804
27.27766907085423,26.180590663963795
27.287669070854225,26.166314804653446
27.297669070854223,26.152050943478226
27.307669070854228,26.137799067446295
27.317669070854222,26.123559163592457
27.327669070854228,26.10933121897798
27.337669070854226,26.095115220690634
27.347669070854224,26.08091115584455
27.357669070854218,26.06671901158013
27.36766907085422,26.052538775063976
27.377669070854225,26.03837043348885
27.387669070854226,26.024213974073543
27.39766907085422,26.01006938406285
27.407669070854226,25.995936650727387
27.417669070854224,25.981815761363663
27.427669070854222,25.9677067032939
27.437669070854227,25.95360946386595
27.447669070854218,25.9395240304533
27.457669070854223,25.925450390454888
27.46766907085422,25.911388531295135
27.477669070854216,25.89733844042378
27.487669070854217,25.883300105315854
27.497669070854222,25.869273513471587
27.507669070854217,25.855258652416353
27.517669070854225,25.841255509700545
27.527669070854223,25.82726407289957
27.537669070854218,25.813284329613722
27.54766907085422,25.79931626746811
27.557669070854217,25.785359874112633
27.567669070854222,25.77141513722183
27.577669070854213,25.757482044494903
27.58766907085421,25.743560583655533
27.597669070854216,25.7296507424519
27.60766907085421,25.71575250865658
27.61766907085422,25.701865870066428
27.627669070854218,25.687990814502605
27.637669070854216,25.674127329810414
27.647669070854207,25.66027540385927
27.65766907085421,25.646435024542587
27.667669070854217,25.632606179777788
27.677669070854215,25.618788857506207
27.67983799816412,25.61579350016536
27.689837998164123,25.60198413238342
27.69983799816412,25.58817418647174
27.709837998164122,25.57436368952191
27.71983799816412,25.560552668639044
27.729837998164122,25.546741150941546
27.73983799816412,25.532929163560844
27.74983799816412,25.51911673364115
27.75983799816412,25.505303888339213
27.76983799816412,25.49149065482406
27.779837998164123,25.477677060276747
27.78983799816412,25.463863131890122
27.799837998164122,25.45004889686856
27.80983799816412,25.436234382427717
27.81983799816412,25.422419615794276
27.82983799816412,25.408604624205697
27.83983799816412,25.394789434909974
27.849837998164123,25.380974075165362
27.85983799816412,25.36715857224014
27.869837998164122,25.353342953412355
27.87983799816412,25.33952724596956
27.889837998164122,25.325711477208575
27.89983799816412,25.311895674435217
27.90983799816412,25.298079864964066
27.91983799816412,25.284264076118184
27.92983799816412,25.270448335228878
27.939837998164123,25.256632669635447
27.94983799816412,25.24281710668491
27.959837998164122,25.22900167373177
27.96983799816412,25.215186398137742
27.979837998164122,25.201371307271504
27.98983799816412,25.187556428508437
27.99983799816412,25.17374178923038
28.009837998164123,25.159927416825354
28.01983799816412,25.146113338687318
28.029837998164123,25.13229958221591
28.03983799816412,25.118486174816187
28.049837998164122,25.104673143898363
28.05983799816412,25.090860516877566
28.06983799816412,25.07704832117356
28.07983799816412,25.063236584210504
28.08983799816412,25.049425333416675
28.099837998164123,25.03561459622423
28.10983799816412,25.02180440006894
28.119837998164122,25.007994772389917
28.12983799816412,24.99418574062937
28.139837998164122,24.980377332232347
28.14983799816412,24.96656957464647
28.15983799816412,24.952762495321664
28.169837998164123,24.93895612170993
28.17983799816412,24.925150481265042
28.189837998164123,24.911345601442328
28.19983799816412,24.89754150969838
28.209837998164122,24.883738233490817
28.21983799816412,24.869935800277993
28.229837998164122,24.85613423751878
28.23983799816412,24.842333572672278
28.24983799816412,24.82853383319755
28.259837998164123,24.814735046553388
28.26983799816412,24.800937240198028
28.279837998164123,24.78714044158891
28.28983799816412,24.773344678182394
28.299837998164122,24.75954997743352
28.30983799816412,24.74575636679574
28.31983799816412,24.731963873720648
28.32983799816412,24.718172525657742
28.33983799816412,24.704382350054143
28.349837998164123,24.69059337435434
28.35983799816412,24.67680562599993
28.369837998164122,24.66301913242936
28.37983799816412,24.649233921077663
28.389837998164122,24.635450019376208
28.39983799816412,24.621667454752416
28.40983799816412,24.60788625462952
28.419837998164123,24.594106446426306
28.42983799816412,24.580328057556837
28.439837998164123,24.566551115430205
28.44983799816412,24.552775647450265
28.459837998164122,24.539001681015375
28.46983799816412,24.525229243518147
28.479837998164122,24.511458362345167
28.48983799816412,24.497689064876756
28.49983799816412,24.48392137848669
28.509837998164123,24.47015533054197
28.51983799816412,24.45639094840252
28.529837998164123,24.442628259420975
28.53983799816412,24.428867290942375
28.549837998164122,24.415108070303944
28.55983799816412,24.401350624834816
28.56983799816412,24.387594981855774
28.579837998164123,24.373841168678993
28.58983799816412,24.360089212607786
28.599837998164123,24.34633914093634
28.60983799816412,24.332590980949465
28.619837998164122,24.31884475992232
28.62983799816412,24.305100505120187
28.639837998164122,24.29135824379818
28.64983799816412,24.277618003201
28.65983799816412,24.263879810562685
28.669837998164123,24.25014369310635
28.67983799816412,24.236409678043923
28.689837998164123,24.222677792575904
28.69983799816412,24.208948063891086
28.709837998164122,24.19522051916632
28.71983799816412,24.181495185566252
28.729837998164122,24.167772090243062
28.73983799816412,24.154051260336228
28.74983799816412,24.14033272297224
28.759837998164123,24.12661650526438
28.76983799816412,24.112902634312437
28.779837998164123,24.09919113720248
28.78983799816412,24.08548204100659
28.799837998164122,24.0717753727826
28.80983799816412,24.05807115957386
28.81983799816412,24.04436942840897
28.829837998164123,24.030670206301544
28.83983799816412,24.016973520249937
28.849837998164123,24.00327939723701
28.85983799816412,23.98958786422986
28.869837998164122,23.9758989481796
28.87983799816412,23.962212676021085
28.889837998164122,23.948529074672663
28.899837998164124,23.93484817103593
28.90983799816412,23.92116999199549
28.919837998164123,23.907494564418684
28.92983799816412,23.89382191515536
28.939837998164123,23.88015207103762
28.94983799816412,23.866485058879572
28.959837998164122,23.852820905477078
28.96983799816412,23.83915963760752
28.979837998164122,23.825501282029528
28.98983799816412,23.81184586548277
28.99983799816412,23.798193414687677
29.009837998164123,23.784543956345207
29.01983799816412,23.77089751713661
29.029837998164123,23.757254123723165
29.03983799816412,23.74361380274595
29.049837998164122,23.729976580825607
29.059837998164124,23.716342484562063
29.06983799816412,23.702711540534338
29.079837998164123,23.68908377530026
29.08983799816412,23.675459215396256
29.099837998164123,23.66183788733708
29.10983799816412,23.648219817615598
29.119837998164122,23.63460503270254
29.129837998164124,23.620993559046262
29.139837998164122,23.6073854230725
29.149837998164124,23.59378065118414
29.15983799816412,23.58017926976098
29.169837998164123,23.566581305159485
29.17983799816412,23.55298678371256
29.189837998164123,23.539395731729307
29.19983799816412,23.5258081754948
29.209837998164122,23.512224141269833
29.219837998164124,23.498643655290703
29.229837998164122,23.485066743768964
29.239837998164123,23.471493432891204
29.24983799816412,23.4579237488188
29.259837998164123,23.444357717687698
29.26983799816412,23.43079536560818
29.279837998164123,23.41723671866462
29.289837998164124,23.403681802915273
29.299837998164122,23.39013064439203
29.309837998164124,23.376583269100205
29.31983799816412,23.36303970301829
29.329837998164123,23.34949997209774
29.33983799816412,23.33596410226273
29.349837998164123,23.32243211940995
29.35983799816412,23.30890404940837
29.369837998164122,23.295379918099005
29.379837998164124,23.281859751294707
29.389837998164122,23.268343574779934
29.399837998164124,23.254831414310523
29.40983799816412,23.24132329561347
29.419837998164123,23.227819244386716
29.42983799816412,23.214319286298917
29.439837998164123,23.200823446989226
29.44983799816412,23.187331752067074
29.459837998164122,23.173844227111953
29.469837998164124,23.160360897673193
29.479837998164122,23.146881789269752
29.489837998164123,23.13340692738999
29.49983799816412,23.119936337491467
29.509837998164123,23.106470045000705
29.51983799816412,23.093008075312998
29.529837998164123,23.079550453792177
29.539837998164124,23.066097205770422
29.549837998164122,23.05264835654802
29.559837998164124,23.03920393139318
29.56983799816412,23.025763955541795
