t,U,v
315.7814281618184,19.93766907085437,41.387777515445876
315.98142816181837,19.947669070854367,41.35683935885692
316.1814281618183,19.957669070854365,41.32594975382173
316.38142816181835,19.967669070854367,41.29510852749018
316.5814281618184,19.97766907085437,41.2643155078134
316.7814281618184,19.98766907085437,41.23357052355053
316.98142816181837,19.997669070854368,41.20287340427476
317.1814281618184,20.00766907085437,41.1722239803787
317.38142816181835,20.017669070854367,41.141622083079326
317.5814281618184,20.02766907085437,41.11106754442217
317.7814281618183,20.037669070854367,41.080560197285145
317.98142816181837,20.04766907085437,41.05009987538179
318.1814281618183,20.057669070854367,41.01968641326408
318.38142816181835,20.067669070854368,40.98931964632477
318.5814281618184,20.07766907085437,40.95899941079936
318.7814281618183,20.087669070854368,40.928725543767555
318.98142816181837,20.09766907085437,40.8984978831545
319.18142816181836,20.107669070854367,40.86831626773152
319.38142816181835,20.11766907085437,40.83818053711659
319.58142816181834,20.127669070854367,40.80809053177451
319.7814281618184,20.13766907085437,40.77804609301667
319.9814281618183,20.147669070854366,40.74804706300065
320.18142816181836,20.157669070854368,40.71809328472949
320.3814281618184,20.16766907085437,40.688184602050704
320.5814281618184,20.17766907085437,40.65832085965505
320.7814281618184,20.18766907085437,40.62850190307509
320.98142816181837,20.197669070854367,40.59872757868353
321.18142816181836,20.20766907085437,40.56899773369136
321.38142816181835,20.217669070854367,40.539312216145774
321.5814281618184,20.22766907085437,40.50967087492794
321.7814281618183,20.237669070854366,40.480073559750615
321.98142816181837,20.247669070854368,40.45052012115554
322.1814281618184,20.25766907085437,40.42101041051073
322.38142816181835,20.267669070854367,40.39154428000766
322.5814281618184,20.27766907085437,40.36212158265817
322.7814281618183,20.287669070854367,40.332742172291475
322.98142816181837,20.29766907085437,40.303405903550825
323.1814281618183,20.307669070854367,40.27411263189023
323.38142816181835,20.317669070854368,40.24486221357097
323.5814281618184,20.32766907085437,40.21565450565805
323.7814281618183,20.337669070854368,40.18648936601664
323.9814281618183,20.347669070854366,40.157366653308266
324.1814281618184,20.35766907085437,40.12828622698707
324.38142816181835,20.36766907085437,40.09924794729598
324.58142816181834,20.377669070854367,40.07025167526266
324.7814281618183,20.387669070854365,40.041297272695665
324.98142816181837,20.39766907085437,40.01238460218029
325.18142816181836,20.407669070854368,39.98351352707452
325.3814281618184,20.41766907085437,39.95468391150486
325.58142816181834,20.427669070854368,39.92589562036212
325.7814281618183,20.437669070854366,39.897148519297254
325.98142816181837,20.447669070854367,39.868442474716986
326.18142816181836,20.45766907085437,39.83977735377962
326.38142816181835,20.467669070854367,39.81115302439061
326.5814281618184,20.47766907085437,39.782569355198255
326.7814281618183,20.487669070854366,39.754026215589306
326.98142816181837,20.497669070854368,39.725523475684554
327.1814281618184,20.50766907085437,39.697061006334415
327.38142816181835,20.517669070854367,39.668638679114494
327.5814281618184,20.52766907085437,39.640256366321125
327.7814281618183,20.537669070854367,39.61191394096695
327.9814281618183,20.547669070854365,39.583611276776374
328.1814281618183,20.557669070854367,39.555348248181154
328.3814281618183,20.567669070854365,39.52712473031594
328.58142816181834,20.577669070854366,39.498940599013714
328.78142816181827,20.587669070854364,39.470795730801356
328.9814281618183,20.597669070854366,39.442690002895176
329.1814281618183,20.607669070854364,39.41462329319642
329.3814281618183,20.617669070854365,39.386595480286765
329.5814281618183,20.627669070854363,39.35860644342394
329.7814281618183,20.637669070854365,39.330656062537145
329.98142816181826,20.647669070854363,39.3027442182227
330.1814281618183,20.657669070854364,39.274870791739566
330.38142816181835,20.667669070854366,39.24703566500489
330.5814281618183,20.677669070854364,39.21923872058964
330.7814281618182,20.687669070854362,39.191479841714134
330.98142816181826,20.697669070854364,39.163758912243686
331.18142816181825,20.70766907085436,39.13607581668424
331.38142816181823,20.717669070854363,39.10843044017797
331.5814281618182,20.72766907085436,39.080822668498975
331.78142816181827,20.737669070854363,39.05325238804889
331.9814281618182,20.74766907085436,39.02571948585267
332.18142816181825,20.757669070854362,38.99822384955418
332.38142816181823,20.76766907085436,38.970765367412035
332.5814281618182,20.777669070854362,38.94334392829528
332.7814281618182,20.78766907085436,38.91595942167918
332.98142816181826,20.79766907085436,38.888611737641
333.1814281618182,20.80766907085436,38.86130076685582
333.38142816181823,20.81766907085436,38.83402640059237
333.5814281618183,20.827669070854363,38.806788530708886
333.78142816181816,20.837669070854357,38.779587049649
333.98142816181814,20.84766907085436,38.75242185043757
334.1814281618182,20.85766907085436,38.725292826676736
334.3814281618182,20.867669070854358,38.69819987254173
334.58142816181817,20.87766907085436,38.671142882776934
334.78142816181816,20.887669070854358,38.64412175269186
334.9814281618182,20.89766907085436,38.61713637815714
335.18142816181813,20.907669070854357,38.590186655600625
335.3814281618182,20.91766907085436,38.563272482003384
335.58142816181817,20.927669070854357,38.53639375489587
335.78142816181816,20.93766907085436,38.50955037235401
335.9814281618182,20.94766907085436,38.48274223299534
336.1814281618182,20.957669070854358,38.45596923597521
336.3814281618181,20.967669070854356,38.42923128098293
336.58142816181817,20.977669070854358,38.40252826823806
336.7814281618182,20.98766907085436,38.37586009848659
336.98142816181814,20.997669070854357,38.34922667299729
337.1814281618181,21.007669070854355,38.32262789355793
337.38142816181823,21.01766907085436,38.29606366247165
337.5814281618181,21.027669070854355,38.26953388255338
337.7814281618181,21.037669070854356,38.24303845712604
337.9814281618181,21.047669070854354,38.21657729001714
338.1814281618181,21.057669070854352,38.19015028555509
338.38142816181806,21.067669070854354,38.16375734856568
338.5814281618181,21.077669070854355,38.13739838436863
338.78142816181816,21.087669070854357,38.11107329877398
338.9814281618181,21.097669070854355,38.084781998078746
339.18142816181813,21.107669070854357,38.058524389063386
339.3814281618182,21.117669070854358,38.03230037898843
339.5814281618181,21.127669070854356,38.00610987559112
339.7814281618181,21.137669070854354,37.979952787081984
339.98142816181814,21.147669070854356,37.95382902214153
340.181428161818,21.15766907085435,37.927738489916955
340.381428161818,21.167669070854352,37.90168110001881
340.58142816181805,21.177669070854353,37.87565676251782
340.7814281618181,21.187669070854355,37.849665387941535
340.98142816181803,21.197669070854353,37.82370688727124
341.1814281618181,21.207669070854354,37.79778117193868
341.381428161818,21.21766907085435,37.77188815382295
341.58142816181805,21.227669070854354,37.74602774524732
341.78142816181804,21.237669070854352,37.72019985897616
341.9814281618181,21.247669070854354,37.694404408211845
342.1814281618181,21.257669070854355,37.66864130659168
342.38142816181806,21.267669070854353,37.64291046818488
342.58142816181805,21.27766907085435,37.61721180748951
342.78142816181804,21.287669070854353,37.591545239429585
342.98142816181803,21.29766907085435,37.56591067935201
343.1814281618181,21.307669070854352,37.54030804302367
343.381428161818,21.31766907085435,37.51473724662856
343.58142816181794,21.32766907085435,37.48919820676481
343.781428161818,21.33766907085435,37.46369084044188
343.98142816181803,21.34766907085435,37.438215065077635
344.18142816181796,21.35766907085435,37.41277079849563
344.38142816181795,21.367669070854348,37.38735795892218
344.581428161818,21.37766907085435,37.36197646498367
344.781428161818,21.38766907085435,37.33662623570376
344.981428161818,21.39766907085435,37.311307190500685
345.18142816181796,21.407669070854347,37.28601924918446
345.38142816181795,21.41766907085435,37.260762331954275
345.581428161818,21.42766907085435,37.23553635939578
345.78142816181804,21.43766907085435,37.21034125247844
345.9814281618179,21.447669070854346,37.18517693255295
346.18142816181796,21.457669070854347,37.160043321348525
346.381428161818,21.46766907085435,37.13494034097045
346.58142816181794,21.477669070854347,37.10986791389743
346.78142816181787,21.487669070854345,37.08482596297907
346.98142816181803,21.49766907085435,37.05981441143333
347.1814281618179,21.507669070854345,37.03483318284409
347.3814281618179,21.517669070854346,37.009882201158575
347.58142816181794,21.527669070854348,36.98496139068498
347.78142816181787,21.537669070854342,36.960070676090005
347.9814281618179,21.547669070854347,36.93520998239637
348.1814281618179,21.557669070854345,36.91037923498054
348.38142816181795,21.567669070854347,36.88557835957022
348.5814281618179,21.577669070854345,36.860807282242064
348.7814281618179,21.587669070854346,36.8360659294193
348.9814281618179,21.597669070854344,36.81135422786946
349.18142816181785,21.607669070854342,36.78667210470199
349.3814281618179,21.617669070854344,36.76201948736604
349.58142816181794,21.627669070854346,36.737396303648154
349.78142816181787,21.637669070854344,36.712802481670074
349.9814281618179,21.647669070854345,36.68823794988641
350.18142816181785,21.657669070854343,36.66370263708253
350.3814281618178,21.667669070854338,36.63919647237234
350.5814281618178,21.677669070854343,36.61471938519604
350.7814281618178,21.68766907085434,36.5902713053181
350.98142816181786,21.697669070854342,36.56585216282497
351.18142816181785,21.707669070854344,36.54146188812305
351.3814281618179,21.717669070854345,36.517100411936596
351.5814281618179,21.727669070854343,36.492767665305564
351.7814281618178,21.73766907085434,36.468463579583556
351.9814281618178,21.74766907085434,36.44418808643583
352.1814281618179,21.757669070854345,36.41994111783715
352.38142816181784,21.767669070854343,36.395722606069896
352.5814281618179,21.777669070854344,36.371532483721936
352.78142816181776,21.78766907085434,36.34737068368474
352.9814281618178,21.79766907085434,36.32323713915129
353.18142816181773,21.807669070854338,36.29913178361425
353.3814281618179,21.817669070854343,36.27505455086394
353.58142816181777,21.827669070854338,36.25100537498648
353.78142816181776,21.83766907085434,36.22698419036176
353.98142816181775,21.847669070854337,36.20299093166169
354.1814281618178,21.85766907085434,36.17902553384822
354.3814281618177,21.867669070854337,36.155087932171526
354.58142816181777,21.87766907085434,36.131178062168146
354.78142816181776,21.887669070854336,36.10729585965913
354.98142816181775,21.897669070854338,36.08344126074826
355.18142816181773,21.907669070854336,36.0596142018202
355.3814281618178,21.917669070854338,36.03581461953874
355.58142816181777,21.92766907085434,36.012042450845016
355.78142816181776,21.937669070854337,35.98829763295572
355.9814281618178,21.94766907085434,35.96458010336138
356.18142816181773,21.957669070854337,35.940889799824625
356.38142816181767,21.967669070854335,35.91722666037846
356.58142816181766,21.977669070854333,35.893590623324556
356.78142816181776,21.987669070854338,35.86998162723156
356.9814281618177,21.997669070854336,35.84639961093343
357.1814281618177,22.007669070854334,35.822844513527755
357.3814281618178,22.01766907085434,35.79931627437408
357.5814281618178,22.02766907085434,35.775814833092326
357.7814281618177,22.037669070854335,35.752340129561134
357.9814281618177,22.047669070854333,35.72889210391621
358.1814281618176,22.05766907085433,35.70547069654879
358.3814281618177,22.067669070854336,35.682075848104
358.5814281618177,22.077669070854334,35.65870749947936
358.78142816181764,22.087669070854332,35.63536559182311
358.9814281618177,22.097669070854334,35.61205006653273
359.18142816181773,22.107669070854335,35.588760865253434
359.38142816181767,22.117669070854333,35.56549792987653
359.5814281618176,22.12766907085433,35.54226120253801
359.7814281618176,22.13766907085433,35.519050625617005
359.9814281618177,22.147669070854334,35.4958661417343
360.1814281618176,22.157669070854332,35.47270769375087
360.38142816181767,22.167669070854334,35.44957522476638
360.58142816181766,22.177669070854332,35.42646867811775
360.7814281618176,22.18766907085433,35.40338799737771
360.98142816181763,22.19766907085433,35.38033312635338
361.18142816181773,22.207669070854337,35.3573040090848
361.38142816181767,22.217669070854335,35.3343005898436
361.5814281618176,22.22766907085433,35.31132281313151
361.78142816181764,22.23766907085433,35.28837062367901
361.98142816181763,22.247669070854332,35.265443966443975
362.1814281618175,22.257669070854327,35.2425427866103
362.38142816181767,22.267669070854332,35.219667029586475
362.5814281618176,22.27766907085433,35.19681664100435
362.78142816181753,22.287669070854328,35.173991566717696
362.9814281618175,22.297669070854326,35.15119175280095
363.1814281618176,22.30766907085433,35.12841714554784
363.38142816181755,22.31766907085433,35.10566769147016
363.58142816181754,22.327669070854327,35.082943337296385
363.78142816181764,22.337669070854332,35.06024402997042
363.9814281618176,22.34766907085433,35.03756971665037
364.1814281618175,22.357669070854325,35.014920344707186
364.38142816181755,22.367669070854326,34.99229586172347
364.5814281618176,22.37766907085433,34.969696215492206
364.7814281618176,22.38766907085433,34.94712135401556
364.9814281618176,22.397669070854327,34.92457122550358
365.18142816181756,22.40766907085433,34.902045778373015
365.3814281618176,22.41766907085433,34.87954496124613
365.5814281618175,22.427669070854325,34.857068722949485
365.7814281618175,22.437669070854323,34.83461701251271
365.9814281618176,22.447669070854328,34.81218977916735
366.1814281618175,22.457669070854326,34.78978697234573
366.3814281618175,22.467669070854324,34.76740854167973
366.5814281618175,22.477669070854326,34.745054436999624
366.7814281618175,22.487669070854324,34.722724608333024
366.9814281618176,22.49766907085433,34.70041900590361
367.18142816181745,22.507669070854323,34.67813758013013
367.38142816181755,22.51766907085433,34.65588028162512
367.58142816181754,22.527669070854326,34.633647061194004
367.78142816181753,22.537669070854328,34.61143786983377
367.9814281618175,22.547669070854326,34.58925265873202
368.18142816181756,22.557669070854327,34.567091379265804
368.38142816181744,22.567669070854322,34.54495398300061
368.5814281618175,22.577669070854324,34.52284042168918
368.78142816181753,22.587669070854325,34.500750647270586
368.98142816181746,22.597669070854323,34.47868461186904
369.1814281618174,22.60766907085432,34.45664226779296
369.38142816181744,22.617669070854323,34.4346235675338
369.5814281618174,22.62766907085432,34.41262846376516
369.7814281618174,22.637669070854322,34.39065690934163
369.9814281618174,22.64766907085432,34.36870885729786
370.1814281618175,22.657669070854325,34.346784260847514
370.38142816181744,22.667669070854323,34.32488307338227
370.58142816181737,22.677669070854318,34.303005248470804
370.7814281618175,22.687669070854323,34.281150739857814
370.98142816181746,22.697669070854325,34.25931950146308
371.18142816181745,22.707669070854323,34.23751148738041
371.38142816181744,22.71766907085432,34.21572665187673
371.58142816181737,22.72766907085432,34.19396494939109
371.7814281618175,22.737669070854324,34.17222633453374
371.98142816181746,22.74766907085432,34.15051076208517
372.1814281618174,22.75766907085432,34.12881818699513
372.38142816181744,22.76766907085432,34.10714856438179
372.58142816181737,22.77766907085432,34.0855018495307
372.7814281618174,22.78766907085432,34.06387799789394
372.98142816181746,22.797669070854322,34.042276965089215
373.1814281618174,22.80766907085432,34.020698706898905
373.38142816181744,22.817669070854322,33.99914317926917
373.58142816181737,22.82766907085432,33.97761033830909
373.78142816181736,22.837669070854318,33.956100140289735
373.9814281618174,22.84766907085432,33.93461254164332
374.18142816181734,22.857669070854318,33.91314749896231
374.3814281618174,22.86766907085432,33.891704968998525
374.58142816181737,22.877669070854317,33.87028490866235
374.7814281618173,22.887669070854315,33.84888727502181
374.98142816181735,22.897669070854317,33.82751202530172
375.1814281618174,22.90766907085432,33.80615911688292
375.3814281618173,22.917669070854316,33.78482850730131
375.58142816181726,22.927669070854314,33.76352015424713
375.78142816181725,22.937669070854312,33.74223401556408
375.98142816181735,22.947669070854317,33.720970049248486
376.1814281618174,22.95766907085432,33.69972821344852
376.38142816181727,22.967669070854313,33.67850846646339
376.5814281618173,22.977669070854315,33.657310766742484
376.78142816181725,22.987669070854313,33.63613507288463
376.98142816181735,22.997669070854318,33.614981343637254
377.18142816181734,23.007669070854316,33.59384953789567
377.38142816181727,23.017669070854314,33.57273961470219
377.5814281618173,23.027669070854316,33.55165153324543
377.78142816181736,23.037669070854317,33.53058525285951
377.9814281618173,23.047669070854315,33.50954073302328
378.1814281618173,23.057669070854313,33.48851793335957
378.3814281618173,23.067669070854315,33.46751681363443
378.58142816181726,23.077669070854313,33.446537333756396
378.7814281618173,23.087669070854314,33.42557945377571
378.9814281618172,23.09766907085431,33.40464313388363
379.18142816181717,23.107669070854307,33.383728334411614
379.3814281618173,23.117669070854316,33.362835015830676
379.58142816181737,23.127669070854317,33.34196313875064
379.7814281618173,23.137669070854315,33.32111266391938
379.98142816181723,23.147669070854313,33.30028355222213
380.1814281618172,23.15766907085431,33.27947576468079
380.38142816181727,23.167669070854313,33.25868926245317
380.5814281618172,23.17766907085431,33.237924006832365
380.78142816181725,23.187669070854312,33.217179959245996
380.98142816181723,23.19766907085431,33.19645708125554
381.18142816181717,23.20766907085431,33.17575533455563
381.3814281618172,23.21766907085431,33.155074680973414
381.58142816181726,23.22766907085431,33.13441508246783
381.7814281618172,23.23766907085431,33.11377650112897
381.9814281618171,23.247669070854307,33.09315889917735
382.1814281618171,23.257669070854305,33.07256223896333
382.38142816181715,23.267669070854307,33.051986482966406
382.58142816181714,23.27766907085431,33.03143159379455
382.7814281618172,23.28766907085431,33.010897534183584
382.9814281618172,23.297669070854308,32.990384266996514
383.18142816181717,23.30766907085431,32.9698917552229
383.38142816181715,23.317669070854308,32.94941996197821
383.5814281618172,23.32766907085431,32.92896885050317
383.7814281618171,23.337669070854304,32.9085383841632
383.9814281618172,23.34766907085431,32.88812852644769
384.18142816181717,23.357669070854307,32.86773924096946
384.38142816181715,23.36766907085431,32.84737049146411
384.5814281618172,23.37766907085431,32.82702224178941
384.7814281618171,23.387669070854304,32.80669445592469
384.9814281618171,23.397669070854306,32.78638709797023
385.18142816181705,23.407669070854304,32.76610013214666
385.38142816181704,23.417669070854302,32.7458335227944
385.58142816181714,23.427669070854307,32.72558723437298
385.7814281618171,23.437669070854305,32.70536123146057
385.9814281618171,23.447669070854307,32.68515547875328
386.1814281618171,23.457669070854305,32.66496994106465
386.38142816181704,23.467669070854303,32.64480458332503
386.5814281618171,23.477669070854304,32.62465937058104
386.7814281618171,23.487669070854302,32.604534267995
386.981428161817,23.4976690708543,32.5844292408443
387.18142816181717,23.50766907085431,32.56434425452092
387.3814281618171,23.517669070854303,32.54427927453085
387.58142816181714,23.52766907085431,32.524234266493465
387.78142816181696,23.5376690708543,32.504209196141105
387.9814281618171,23.547669070854305,32.48420402931833
388.18142816181705,23.557669070854303,32.46421873198161
388.38142816181715,23.567669070854308,32.44425327019859
388.581428161817,23.5776690708543,32.424307610147686
388.7814281618171,23.587669070854304,32.404381718117406
388.981428161817,23.5976690708543,32.38447556050599
389.18142816181705,23.607669070854303,32.36458910382074
389.3814281618171,23.617669070854305,32.34472231467757
389.58142816181703,23.627669070854303,32.324875159800456
389.781428161817,23.6376690708543,32.305047606020935
389.981428161817,23.6476690708543,32.285239620277565
390.18142816181694,23.657669070854297,32.26545116961543
390.38142816181704,23.667669070854302,32.24568222118565
390.58142816181703,23.6776690708543,32.225932742244844
390.78142816181696,23.687669070854298,32.206202700154634
390.98142816181706,23.697669070854303,32.186492062381156
391.18142816181705,23.7076690708543,32.166800796494556
391.3814281618169,23.717669070854296,32.14712887016853
391.5814281618169,23.727669070854297,32.127476251179736
391.78142816181696,23.7376690708543,32.107842907407445
391.981428161817,23.7476690708543,32.08822880683296
392.18142816181705,23.757669070854302,32.06863391753918
392.3814281618169,23.767669070854296,32.049058207710075
392.58142816181703,23.7776690708543,32.029501645630276
392.78142816181696,23.7876690708543,32.00996419968455
392.98142816181695,23.797669070854298,31.990445838357367
393.18142816181694,23.807669070854296,31.970946530232396
393.3814281618169,23.817669070854297,31.951466243992087
393.5814281618169,23.827669070854295,31.932004948417173
393.78142816181696,23.837669070854297,31.912562612386225
393.9814281618168,23.847669070854288,31.893139204875244
394.18142816181694,23.857669070854296,31.87373469495708
394.38142816181687,23.867669070854294,31.85434905180115
394.5814281618169,23.877669070854296,31.834982244672865
394.78142816181685,23.887669070854294,31.815634242933264
394.9814281618169,23.897669070854295,31.796305016038488
395.18142816181694,23.907669070854297,31.776994533539458
395.3814281618168,23.91766907085429,31.75770276508134
395.5814281618169,23.927669070854297,31.73842968040313
395.7814281618169,23.937669070854295,31.71917524933729
395.9814281618169,23.947669070854296,31.699939441809235
396.1814281618169,23.957669070854294,31.680722227836974
396.38142816181687,23.967669070854292,31.66152357753063
396.5814281618168,23.97766907085429,31.642343461092054
396.78142816181685,23.98766907085429,31.62318184881441
396.9814281618168,23.99766907085429,31.604038711081778
397.1814281618168,24.00766907085429,31.58491401836865
397.38142816181676,24.01766907085429,31.565807741239652
397.5814281618168,24.02766907085429,31.54671985034903
397.78142816181685,24.037669070854292,31.527650316440308
397.9814281618168,24.04766907085429,31.508599110345855
398.1814281618168,24.057669070854292,31.489566202986488
398.38142816181687,24.067669070854294,31.470551565371082
398.5814281618168,24.07766907085429,31.451555168596173
398.78142816181685,24.087669070854293,31.432576983845554
398.98142816181684,24.09766907085429,31.413616982389915
399.18142816181677,24.10766907085429,31.39467513558641
399.3814281618168,24.11766907085429,31.375751414878287
399.5814281618167,24.127669070854285,31.356845791794566
399.78142816181673,24.137669070854287,31.337958237949508
399.98142816181667,24.147669070854285,31.319088725042427
400.1814281618168,24.15766907085429,31.300237224857128
400.38142816181664,24.16766907085428,31.281403709261717
400.5814281618167,24.177669070854286,31.262588150208025
400.78142816181685,24.18766907085429,31.243790519731405
400.9814281618167,24.197669070854285,31.22501078995031
401.1814281618167,24.207669070854287,31.20624893306588
401.38142816181676,24.21766907085429,31.18750492136163
401.5814281618167,24.227669070854283,31.16877872720309
401.78142816181673,24.237669070854288,31.150070323037408
401.9814281618168,24.24766907085429,31.131379681393017
402.1814281618167,24.257669070854284,31.112706774879303
402.3814281618167,24.267669070854286,31.094051576186164
402.58142816181675,24.277669070854287,31.075414058083773
402.7814281618168,24.28766907085429,31.056794193422153
402.9814281618167,24.297669070854287,31.038191955130856
403.1814281618167,24.307669070854285,31.01960731621859
403.38142816181676,24.317669070854286,31.00104024977292
403.5814281618167,24.327669070854284,30.982490728959903
403.78142816181673,24.337669070854286,30.96395872702373
403.9814281618166,24.34766907085428,30.945444217286422
404.18142816181665,24.357669070854282,30.926947173147457
404.38142816181664,24.367669070854284,30.908467568083474
404.5814281618168,24.37766907085429,30.890005375647938
404.78142816181673,24.387669070854287,30.87156056947078
404.98142816181667,24.397669070854285,30.853133123258083
405.18142816181665,24.407669070854283,30.834723010791755
405.38142816181664,24.41766907085428,30.816330205929212
405.5814281618167,24.427669070854286,30.797954682603052
405.7814281618167,24.437669070854284,30.779596414820737
405.9814281618168,24.44766907085429,30.76125537666426
406.1814281618166,24.45766907085428,30.742931542289856
406.3814281618167,24.467669070854285,30.724624885927625
406.5814281618166,24.47766907085428,30.706335381881317
406.78142816181673,24.487669070854288,30.6880630045279
406.98142816181655,24.49766907085428,30.669807728317405
407.18142816181654,24.507669070854277,30.651569527772423
407.3814281618166,24.51766907085428,30.63334837748797
407.58142816181675,24.527669070854287,30.61514425213108
407.7814281618166,24.53766907085428,30.59695712644058
407.98142816181667,24.547669070854283,30.578786975226684
408.1814281618166,24.55766907085428,30.560633773370803
408.3814281618166,24.56766907085428,30.542497495825152
408.58142816181663,24.57766907085428,30.524378117612542
408.78142816181656,24.58766907085428,30.50627561382601
408.9814281618168,24.597669070854288,30.488189959628556
409.1814281618166,24.60766907085428,30.470121130252906
409.3814281618166,24.61766907085428,30.452069101001076
409.5814281618166,24.627669070854278,30.434033847244248
409.7814281618166,24.63766907085428,30.416015344422377
409.98142816181655,24.647669070854278,30.39801356804396
410.1814281618165,24.657669070854276,30.3800284936857
410.3814281618165,24.667669070854274,30.3620600969923
410.5814281618166,24.67766907085428,30.34410835367608
410.7814281618165,24.687669070854277,30.326173239516816
410.98142816181655,24.69766907085428,30.308254730361355
411.1814281618166,24.70766907085428,30.290352802123405
411.38142816181653,24.717669070854278,30.27246743078325
411.5814281618165,24.727669070854276,30.254598592387445
411.7814281618165,24.737669070854274,30.23674626304858
411.9814281618165,24.747669070854275,30.218910418944994
412.18142816181654,24.757669070854277,30.201091036320506
412.38142816181653,24.767669070854275,30.18328809148417
412.5814281618165,24.777669070854277,30.165501560809957
412.7814281618165,24.787669070854275,30.14773142073655
412.9814281618166,24.79766907085428,30.129977647767053
413.18142816181654,24.807669070854278,30.11224021846872
413.38142816181676,24.817669070854286,30.0945191094727
413.58142816181646,24.827669070854274,30.076814297473838
413.7814281618166,24.837669070854282,30.059125759230263
413.98142816181644,24.847669070854273,30.04145347156335
414.1814281618164,24.85766907085427,30.023797411357254
414.38142816181653,24.867669070854276,30.00615755555879
414.5814281618166,24.877669070854278,29.988533881177155
414.7814281618165,24.887669070854276,29.97092636528365
414.98142816181644,24.89766907085427,29.953334985011455
415.1814281618164,24.907669070854272,29.93575971755535
415.3814281618165,24.917669070854274,29.918200540171508
415.5814281618165,24.927669070854275,29.900657430177233
415.78142816181645,24.937669070854273,29.883130364950716
415.9814281618165,24.947669070854275,29.86561932193078
416.18142816181654,24.957669070854276,29.848124278616663
416.3814281618164,24.96766907085427,29.830645212567767
416.58142816181646,24.977669070854272,29.81318210140339
416.78142816181656,24.987669070854277,29.795734922802545
416.98142816181644,24.997669070854272,29.778303654503706
417.1814281618165,25.007669070854273,29.760888274304513
417.38142816181653,25.017669070854275,29.743488760061624
417.5814281618164,25.02766907085427,29.726105089690446
417.7814281618165,25.037669070854275,29.70873724116487
417.98142816181644,25.047669070854273,29.69138519251712
418.1814281618164,25.05766907085427,29.674048921837436
418.3814281618166,25.06766907085428,29.656728407273896
418.5814281618164,25.07766907085427,29.639423627032226
418.7814281618165,25.087669070854275,29.622134559375443
418.9814281618163,25.097669070854266,29.6048611826238
419.18142816181637,25.107669070854268,29.58760347515443
419.3814281618163,25.117669070854266,29.5703614154012
419.58142816181646,25.127669070854274,29.553134981854424
419.7814281618163,25.137669070854265,29.535924153060762
419.9814281618163,25.147669070854267,29.51872890762284
420.18142816181637,25.15766907085427,29.501549224199152
420.38142816181625,25.167669070854263,29.48438508150382
420.58142816181635,25.177669070854268,29.467236458306328
420.7814281618163,25.187669070854263,29.45010333343139
420.9814281618163,25.197669070854268,29.432985685758645
421.1814281618163,25.207669070854266,29.41588349422255
421.3814281618163,25.217669070854264,29.398796737812063
421.58142816181635,25.22766907085427,29.381725395570502
421.78142816181634,25.237669070854267,29.364669446595318
421.9814281618164,25.24766907085427,29.347628870037873
422.18142816181637,25.25766907085427,29.330603645103277
422.38142816181636,25.267669070854268,29.31359375105011
422.58142816181635,25.277669070854266,29.296599167190305
422.7814281618163,25.287669070854264,29.279619872888862
422.9814281618164,25.29766907085427,29.262655847563682
423.18142816181637,25.307669070854267,29.24570707068541
423.3814281618164,25.317669070854272,29.228773521777132
423.58142816181635,25.327669070854267,29.21185518041429
423.7814281618164,25.33766907085427,29.194952026224378
423.9814281618164,25.34766907085427,29.178064038886838
424.18142816181626,25.357669070854264,29.161191198132794
424.38142816181625,25.367669070854262,29.1443334837449
424.58142816181635,25.377669070854267,29.127490875557086
424.78142816181617,25.38766907085426,29.110663353454495
424.98142816181627,25.397669070854263,29.09385089737309
425.1814281618163,25.407669070854265,29.07705348729968
425.3814281618163,25.417669070854267,29.060271103271553
425.5814281618163,25.427669070854265,29.043503725376404
425.7814281618163,25.437669070854263,29.026751333752067
425.9814281618162,25.44766907085426,29.010013908586373
426.1814281618163,25.457669070854266,28.993291430116955
426.3814281618163,25.467669070854264,28.976583878631068
426.58142816181623,25.47766907085426,28.959891234465367
426.7814281618163,25.487669070854263,28.943213478005774
426.9814281618162,25.49766907085426,28.92655058968726
427.18142816181626,25.507669070854263,28.909902549993674
427.3814281618163,25.517669070854264,28.89326933945756
427.58142816181623,25.527669070854262,28.876650938660006
427.7814281618163,25.537669070854264,28.860047328230394
427.9814281618163,25.547669070854266,28.843458488846277
428.18142816181626,25.557669070854264,28.826884401233215
428.38142816181625,25.56766907085426,28.81032504616454
428.58142816181623,25.577669070854263,28.79378040446122
428.78142816181617,25.587669070854258,28.777250456991684
428.9814281618162,25.59766907085426,28.760735184671624
429.18142816181626,25.607669070854264,28.74423456846385
429.3814281618163,25.617669070854266,28.727748589378095
429.58142816181623,25.62766907085426,28.71127722847087
429.7814281618162,25.637669070854262,28.694820466845247
429.9814281618162,25.64766907085426,28.67837828565073
430.18142816181626,25.65766907085426,28.66195066608308
430.3814281618162,25.66766907085426,28.645537589384123
430.5814281618161,25.677669070854257,28.629139036841615
430.7814281618163,25.687669070854263,28.612754989789032
430.9814281618161,25.697669070854253,28.596385429605487
431.18142816181614,25.70766907085426,28.58003033771544
431.3814281618162,25.71766907085426,28.56368969558863
431.58142816181623,25.72766907085426,28.5473634847399
431.7814281618161,25.737669070854256,28.531051686729004
431.98142816181615,25.747669070854258,28.514754283160446
432.18142816181614,25.757669070854256,28.498471255683345
